,et,p,t
1634,0.0026204383,0.0035819607,12.120115
1635,0.002649122,0.006650692,12.296114
1636,0.0027632187,0.00023677202,13.037146
1637,0.0026807687,0.010536178,12.5782
1638,0.0025001843,0.0020649722,11.398123
1639,0.0026184735,0.0,12.162118
1640,0.0030891548,0.0,14.992434
1641,0.0036517417,0.005121614,17.799908
1642,0.003240834,0.008614862,15.163444
1643,0.0032940323,0.0,15.487672
1644,0.004126669,0.0,19.36915
1645,0.00418665,0.008739952,19.534792
1646,0.003751527,0.0075442684,17.607742
1647,0.0034144653,0.005801857,16.123407
1648,0.0033166136,0.0,15.704966
1649,0.0032462194,0.0,15.371538
1650,0.0032657112,0.0014876428,15.441301
1651,0.0030190626,0.00018260106,14.127778
1652,0.0034401005,0.0,16.428518
1653,0.0037320056,0.0,17.799322
1654,0.004092282,0.0,19.430445
1655,0.00490574,0.00087038253,22.604958
1656,0.003763391,0.0033370268,18.07238
1657,0.0033326095,0.0092893625,15.944864
1658,0.0037421922,0.0,18.052343
1659,0.0041628475,0.0024801153,19.861027
1660,0.0035244168,0.002447228,17.08123
1661,0.0029396475,0.005745742,14.011489
1662,0.002658689,0.0,12.366335
1663,0.0035938707,0.0,17.500908
1664,0.0037352336,0.0,18.273912
1665,0.004070957,0.0,19.808224
1666,0.0044684187,0.0,21.451212
1667,0.0047241487,0.0039262087,22.437551
1668,0.0034436593,0.005032336,16.949247
1669,0.004042896,0.0066221855,19.721975
1670,0.0034930548,0.012188957,17.32419
1671,0.0032364605,0.0015062634,16.074852
1672,0.002947133,0.002429942,14.51168
1673,0.0027438202,0.011496953,13.763248
1674,0.0030055912,0.0,15.355392
1675,0.003268029,0.000953022,16.886297
1676,0.0028747644,0.0,14.722716
1677,0.0032578844,0.014057638,16.917727
1678,0.0020932332,0.02307144,9.400252
1679,0.0022884067,0.0006050052,10.921647
1680,0.0027311917,0.00086267095,14.007909
1681,0.00348511,0.0,18.243092
1682,0.0028776927,0.009371263,15.073518
1683,0.0035431755,2.8628378e-05,18.652164
1684,0.003550845,0.0035839612,18.787277
1685,0.0038610674,0.0,20.315132
1686,0.004204473,0.001106538,21.840488
1687,0.0037247231,0.00802378,19.836973
1688,0.0031626588,0.0046176813,17.082502
1689,0.002687079,0.0016198411,14.333956
1690,0.0026189897,0.0,13.963012
1691,0.0033816458,0.0024967198,18.390587
1692,0.0029054561,0.0,15.865973
1693,0.0033755803,0.0,18.521544
1694,0.0034507404,0.0,18.965202
1695,0.003172133,0.00040728782,17.573162
1696,0.0033421824,0.006665484,18.520557
1697,0.0025298784,0.032153428,13.787385
1698,0.0019942992,0.007675332,9.7698555
1699,0.0020582268,0.0,10.407109
1700,0.0022602878,0.0,12.081664
1701,0.0024873586,0.0,13.774195
1702,0.0029055132,0.0,16.497313
1703,0.0032771933,0.0,18.642162
1704,0.002424911,0.018159453,14.273098
1705,0.0026402506,0.0,15.811599
1706,0.0023906748,0.020120682,14.163935
1707,0.0020700356,0.0,11.795637
1708,0.002398554,0.011374627,14.398732
1709,0.0017095668,0.0,8.797891
1710,0.0017283664,0.0,9.041441
1711,0.0021132608,0.0006334876,12.469677
1712,0.0018312336,0.00047690867,10.127183
1713,0.0019131019,0.0,10.956178
1714,0.0023700781,0.0,14.642501
1715,0.0024339189,0.0,15.170883
1716,0.002539024,0.0,15.964426
1717,0.0021127241,0.0011554732,12.924535
1718,0.0019582459,0.002707961,11.726912
1719,0.0017656292,0.0,10.025354
1720,0.0021741071,0.0,13.629735
1721,0.0025450385,0.0,16.409107
1722,0.0027675764,0.0,17.903631
1723,0.0027846743,0.0,18.097359
1724,0.0027864613,0.0,18.203676
1725,0.0026632983,0.0,17.513716
1726,0.0025991376,0.0,17.183834
1727,0.0024949932,0.0,16.554585
1728,0.0024417592,0.0,16.265425
1729,0.0022239962,0.0,14.744157
1730,0.0022656329,0.0,15.146616
1731,0.0022544507,0.0,15.144079
1732,0.0021080044,0.0,14.073301
1733,0.0021451386,0.0,14.456163
1734,0.0019930901,0.0,16.05301
1735,0.002015787,0.0,16.34917
1736,0.0020861109,0.0,17.069096
1737,0.0021127264,0.00057033694,17.355864
1738,0.00182461,0.0056019225,14.796168
1739,0.0016091766,0.0027977326,12.757661
1740,0.0017173742,0.0,13.996258
1741,0.0013141873,0.0019181959,9.534519
1742,0.0012478376,0.00032133426,8.821082
1743,0.0012681173,0.0,9.1248665
1744,0.0015309232,0.0,12.310871
1745,0.0013789926,0.0,10.633526
1746,0.0010668436,0.0,6.3960752
1747,0.0011386314,0.0,7.6416264
1748,0.0011835266,0.00030744396,8.403334
1749,0.0010070975,0.0,5.7040105
1750,0.0010992833,0.0,7.1932826
1751,0.0011687774,0.0,8.36242
1752,0.0009813197,0.0,5.505003
1753,0.0009736061,0.0,5.412334
1754,0.0009889435,0.0,5.787556
1755,0.0009851537,0.00033720245,5.8532004
1756,0.0009046504,0.0,4.4382224
1757,0.0009005769,0.0,4.46108
1758,0.0009117137,0.0,4.7311854
1759,0.00095647253,0.0,5.678087
1760,0.0008912961,0.0,4.5315313
1761,0.00083748525,0.0,3.5266752
1762,0.0007932937,0.0,2.639614
1763,0.00092538237,0.0,5.315604
1764,0.00093701325,0.0010805051,5.7401423
1765,0.0007414758,0.004810569,5.892886
1766,0.0006567341,0.0009662282,4.012968
1767,0.00065404456,0.0,3.7942202
1768,0.00076704967,0.0041663945,6.8277674
1769,0.0007984134,0.027350806,7.597407
1770,0.00058309385,0.0014576417,2.47755
1771,0.000661404,0.00013054923,4.6457148
1772,0.0008335796,0.012480469,8.626095
1773,0.0009733042,0.017520096,11.281566
1774,0.0006851218,0.01197449,5.1419697
1775,0.00047360148,0.0,-0.4443498
1776,0.00049482606,0.001574412,0.19258727
1777,0.00042735896,0.0037617283,-1.8043951
1778,0.0004247126,0.0,-1.8171877
1779,0.0003988656,0.0,-2.782778
1780,0.00039259263,0.0,-3.0026016
1781,0.00038486187,0.0,-3.22315
1782,0.0003691403,8.8416615e-05,-3.9830484
1783,0.00039700407,0.0010597474,-2.7994921
1784,0.00042257213,0.0026503897,-1.7523131
1785,0.00038550084,0.002751999,-3.0251086
1786,0.00039240572,0.0005812093,-2.7561502
1787,0.00038411457,8.79963e-05,-3.0119815
1788,0.0003982868,0.0,-2.5164664
1789,0.0003923688,0.0,-2.4747217
1790,0.000336813,0.0,-4.818736
1791,0.0003131577,0.0012326807,-5.862514
1792,0.00038640894,0.004495443,-2.558523
1793,0.00041388656,0.001652001,-1.3576235
1794,0.0005188384,0.0034855644,2.19272
1795,0.00054349186,0.0,2.5645268
1796,0.00056556007,0.0,3.3062139
1797,0.00064453774,0.0,5.4062634
1798,0.0006890791,0.0,6.4984417
1799,0.00069694367,0.00034088164,6.6860557
1800,0.00064627815,0.0,5.3138175
1801,0.00062499667,0.0018363936,5.0223956
1802,0.0006333035,0.0009892709,5.1348367
1803,0.0006695335,0.010660465,5.9960866
1804,0.00055946124,0.0012356231,3.135546
1805,0.00045800305,0.0,0.15485054
1806,0.00043638176,0.0,-0.5754503
1807,0.00045398084,0.0,0.06829801
1808,0.0006312052,0.00041498517,5.0669866
1809,0.00056996755,0.00018646554,3.7028818
1810,0.00051650737,0.0,2.1384556
1811,0.0004997068,6.084351e-05,1.6440367
1812,0.0005534724,0.0016249976,3.2508824
1813,0.00048291142,0.00025950366,1.1392127
1814,0.0004401707,0.0,-0.32511345
1815,0.00047718396,0.0,0.8972247
1816,0.0004997403,0.0,1.5963402
1817,0.00051013945,4.2466425e-05,1.9956486
1818,0.0005914688,0.002575273,4.3360004
1819,0.0006140427,0.009548607,4.9203906
1820,0.0005782018,0.0011557239,3.9785037
1821,0.00052301056,0.0054901284,2.3400207
1822,0.00056753797,0.021734864,3.1975656
1823,0.0004031911,0.0025116059,-2.1434493
1824,0.00030811795,0.00095076766,-6.2765527
1825,0.00030418014,0.0016680732,-7.0824575
1826,0.00037430186,0.004063731,-5.5319242
1827,0.0005568449,0.00023525712,0.443191
1828,0.0005795009,0.006516467,1.2496989
1829,0.00037492684,0.0,-5.6215534
1830,0.00046006573,0.0042114337,-2.4439185
1831,0.0005066477,0.0019634834,-0.85667825
1832,0.0003867496,0.0,-5.207609
1833,0.00048640167,0.0008267308,-1.6451211
1834,0.0005714022,0.00033680262,0.79408556
1835,0.0006383834,0.010428082,2.5118895
1836,0.0006989176,0.022206254,3.9313467
1837,0.000593477,0.007015233,1.2897474
1838,0.0007260951,0.01577122,4.4659758
1839,0.0007407691,0.011733777,4.7643123
1840,0.0006160386,0.010759189,1.8120275
1841,0.00052147673,0.004425565,-0.8124396
1842,0.00045986506,0.0013277654,-2.8351374
1843,0.00060289924,0.0067570587,1.2037547
1844,0.0007967312,0.006711944,5.684801
1845,0.0005535052,0.00034544535,-0.14338392
1846,0.00059460476,0.0011792809,0.8622089
1847,0.00062873814,0.0035048558,1.6740235
1848,0.0006936026,0.026732389,3.2125602
1849,0.0005278755,0.007344105,-1.0066698
1850,0.0004975595,0.005578584,-2.010779
1851,0.00041066564,0.00076003437,-5.100136
1852,0.00037390983,0.0,-6.7245994
1853,0.00046224933,0.00028209182,-3.4119055
1854,0.00050401373,0.003118134,-1.9762309
1855,0.0005245231,0.0032408377,-1.4299783
1856,0.0005872582,0.0065289787,0.21997944
1857,0.00072868983,0.001987248,-1.9028319
1858,0.0006815787,0.00016798558,-3.0464137
1859,0.0006852803,0.0,-3.2001166
1860,0.00062337547,0.0,-4.431286
1861,0.00061201607,0.0,-4.5681376
1862,0.00059102767,0.0,-5.17317
1863,0.0004876185,6.673765e-05,-8.494012
1864,0.00042876985,7.43959e-05,-10.634515
1865,0.00040597792,0.0051362296,-11.478948
1866,0.00044802215,0.0005035834,-9.867463
1867,0.0004587524,0.0,-9.628506
1868,0.00046787335,0.0,-9.527703
1869,0.0005152506,4.478932e-05,-8.107294
1870,0.0005826675,0.0,-6.0804744
1871,0.0006717015,0.0,-3.9148803
1872,0.00071667496,0.0011866161,-3.1900942
1873,0.0007801956,0.005329559,-1.6101884
1874,0.0009314543,0.008021734,0.7232516
1875,0.0007364399,0.004809642,-3.2954245
1876,0.0005121444,0.0,-8.798538
1877,0.00058361364,0.0,-7.125077
1878,0.00066604867,0.0033204607,-4.6790724
1879,0.0007232493,0.013969307,-3.7155657
1880,0.00062734087,0.0,-6.270863
1881,0.0005228781,0.0,-8.806318
1882,0.0004931472,0.0,-9.672405
1883,0.0006216306,0.0024527428,-5.8012524
1884,0.0008196579,0.003989106,-1.6103903
1885,0.0008602767,0.00129404,-0.487927
1886,0.00089966285,0.0026901748,0.08329281
1887,0.0008795786,0.0012042244,-0.28437948
1888,0.0009264577,0.00033948352,0.43262514
1889,0.0010952777,0.0,2.977884
1890,0.0011028072,0.0033430238,2.9924855
1891,0.00093281805,8.7201006e-05,0.34685084
1892,0.0009565255,0.0003538649,0.64223164
1893,0.0009756449,0.0006761638,0.856249
1894,0.0010729263,0.0,2.258373
1895,0.00109809,0.0,2.5742984
1896,0.0010784802,0.0035133823,2.1949131
1897,0.0010998186,0.0009257316,2.436292
1898,0.0010733429,0.0,1.9735246
1899,0.0011372061,0.00011574268,2.8367236
1900,0.0012130389,0.0,3.797815
1901,0.0012400285,0.0,4.0776544
1902,0.0012250317,0.0,3.780182
1903,0.0013164096,0.0024718398,4.8474813
1904,0.0012298517,0.0069408077,3.6975543
1905,0.0009349964,0.0026280081,-0.57763815
1906,0.0010675343,0.0011399442,1.2768505
1907,0.0011381881,0.012674404,2.2081952
1908,0.0011678543,0.015069551,2.5863092
1909,0.0010252915,0.0017323757,0.52700657
1910,0.001091361,0.0017939581,1.3825856
1911,0.0012940967,0.00012547358,3.9674175
1912,0.0014072348,0.0038355573,5.328536
1913,0.0012813609,0.0069624116,3.7333903
1914,0.001301562,0.010369018,3.8841014
1915,0.0014541696,0.0063206363,5.66451
1916,0.0013565478,0.0,3.768796
1917,0.0015376091,0.011268152,5.7267346
1918,0.001367387,0.014762132,3.7435331
1919,0.0011995847,0.0032390368,1.6157209
1920,0.0011939873,0.00036817574,1.4797333
1921,0.0014985594,0.0027652357,5.008872
1922,0.0015898752,0.0020356227,5.855364
1923,0.0018900161,0.0016372569,8.555405
1924,0.0017212555,0.01614241,6.9553814
1925,0.0011935516,0.0060253236,1.1946393
1926,0.0010302858,0.0039934954,-0.9397778
1927,0.0009158231,0.0013072955,-2.7858145
1928,0.0009918793,0.0,-1.8198447
1929,0.001355908,0.0007116179,2.7897005
1930,0.001548569,0.0010705297,4.749223
1931,0.0016971881,0.0046394,6.2563825
1932,0.0015640052,0.010850306,4.9316177
1933,0.0013948145,0.009091722,3.0191324
1934,0.001350166,0.0061383503,2.4770393
1935,0.001515215,0.008201654,4.2365727
1936,0.0018417431,0.0067350985,7.321461
1937,0.0017275886,0.01410036,6.2528024
1938,0.0019713826,0.010711377,8.308847
1939,0.00190733,0.0040893583,7.7636027
1940,0.0020604746,0.008210378,8.931199
1941,0.0021247806,0.0066196295,9.341195
1942,0.0018365146,0.019239454,6.8545537
1943,0.0019715698,0.006307977,7.945404
1944,0.0021453635,0.01102776,9.330236
1945,0.002154871,0.0019843618,9.401525
1946,0.002288429,0.0,10.622486
1947,0.0026301353,0.00031191023,12.828151
1948,0.0025346293,0.00222689,12.13034
1949,0.0023152677,0.0034515986,10.658669
1950,0.0024399275,0.0016374135,11.405134
1951,0.0025408114,0.0037302147,12.037606
1952,0.0022551795,0.008681157,10.090008
1953,0.002021015,0.00068380364,8.247057
1954,0.0021836143,4.78218e-05,9.456342
1955,0.0026592915,0.0012341867,12.7118635
1956,0.002655738,0.003488644,12.667985
1957,0.0031221632,0.00023208359,15.361333
1958,0.0031040518,0.008879428,15.2131405
1959,0.0028225007,0.00895462,13.600453
1960,0.0026552347,0.0045819,12.516831
1961,0.0026108972,0.008140684,12.20743
1962,0.0031020173,0.0,15.046782
1963,0.003527117,0.0045384197,17.118011
1964,0.003672762,0.0019317435,17.820152
1965,0.0039458363,0.0017311467,19.025187
1966,0.0031358665,0.010504719,15.105699
1967,0.003117399,0.0,14.985087
1968,0.003510142,0.01489783,16.830244
1969,0.0026282205,0.005157261,12.006441
1970,0.0030437855,0.0,14.44162
1971,0.0038813944,0.0014616499,18.447277
1972,0.0033352028,0.014941156,15.853112
1973,0.0024468207,0.014865345,10.687911
1974,0.0018645846,0.010826543,6.047834
1975,0.0018229801,0.0129365465,5.602874
1976,0.0019731405,0.0006766546,6.86158
1977,0.0022662212,0.0012875666,9.028288
1978,0.0024250299,0.009107126,10.149034
1979,0.002598245,0.0053575067,11.278365
1980,0.001979514,0.011216177,6.8317294
1981,0.0020352537,0.00323189,7.251864
1982,0.002035786,0.0019305834,7.2803617
1983,0.0021371054,0.0026772695,8.093211
1984,0.0024514997,0.0010715846,10.300356
1985,0.0031185574,0.0,14.271163
1986,0.0036010225,0.0014401682,16.706278
1987,0.0024365245,0.019400861,10.176169
1988,0.0024039499,0.0011798949,9.839754
1989,0.002827436,0.00022795066,12.539733
1990,0.003536438,0.0008837959,16.309065
1991,0.003965816,0.0009517862,18.19532
1992,0.0038691084,0.0053314115,17.758266
1993,0.0036167859,0.0070260693,16.691294
1994,0.003560491,0.0052443394,16.405104
1995,0.003851816,0.0049103545,17.724667
1996,0.0040585045,0.0029350831,18.628962
1997,0.0039232085,0.005622619,18.08677
1998,0.0043356265,0.004974341,19.811636
1999,0.0038708774,0.017280499,17.84827
2000,0.0037943646,0.0,17.585056
2001,0.003973727,0.0,18.373402
2002,0.004231013,0.0,19.477877
2003,0.0044840393,0.0,20.504854
2004,0.004563438,0.0,20.797821
2005,0.0040823664,0.0,18.870487
2006,0.0040046964,0.0,18.569458
2007,0.0037969872,0.0,18.11799
2008,0.0042303526,0.0,19.960735
2009,0.004195487,0.005615541,19.769365
2010,0.0037438644,0.005960459,17.791838
2011,0.0039837463,0.017229544,18.941893
2012,0.0030486127,0.02809057,14.41411
2013,0.0026742108,0.0016717046,12.287665
2014,0.0026109878,0.002413703,11.94058
2015,0.002757257,9.673846e-05,12.803011
2016,0.0028623564,0.0006885688,13.541111
2017,0.0031313912,0.0,15.101058
2018,0.003003668,0.00010196281,14.387963
2019,0.002755345,0.0,12.927445
2020,0.002601833,0.0,11.989498
2021,0.0030703964,0.0,14.809891
2022,0.0036998726,0.0,18.033794
2023,0.004086814,0.0,19.790493
2024,0.0032005173,0.007733198,15.660102
2025,0.002722836,0.0031000548,12.91753
2026,0.0029234798,0.0,14.112266
2027,0.0033555655,0.0,16.505064
2028,0.0038118782,0.0035782787,18.77559
2029,0.0032876437,0.029129889,16.252409
2030,0.002291177,0.0067405496,10.175574
2031,0.0029331772,0.004249022,14.41366
2032,0.0033079125,0.0,16.460941
2033,0.0036280705,0.0,18.136599
2034,0.004024331,0.00038318284,19.908356
2035,0.0039453204,0.0018571096,19.638622
2036,0.004030996,0.00074075465,20.108126
2037,0.0038954504,0.0051725935,19.426765
2038,0.0032740103,0.0032778403,17.87711
2039,0.0039991117,0.00064290926,21.307665
2040,0.004233825,0.00033467502,22.39693
2041,0.0033557315,0.017917482,18.496105
2042,0.0028860916,0.0016408219,15.945364
2043,0.003487085,0.0,19.264265
2044,0.0033945346,0.00016375574,18.84609
2045,0.00304461,0.0033285902,16.978518
2046,0.0032478694,0.0075470638,18.057756
2047,0.0031687282,0.009693434,17.69434
2048,0.00303191,0.011200253,17.022905
2049,0.002568447,0.007988755,14.284912
2050,0.0028369287,0.0016723317,16.079384
2051,0.0029567012,0.0,16.792788
2052,0.0033619478,0.008073947,19.127943
2053,0.0030683877,0.0058417576,17.625103
2054,0.0037074261,0.0062579685,20.974165
2055,0.0030216728,0.023867307,17.4691
2056,0.0024867172,0.015416884,14.198623
2057,0.0021012744,0.0,11.464349
2058,0.0026910417,0.0,15.710929
2059,0.0030845804,0.007590917,18.107946
2060,0.0023017323,0.0069840765,13.130453
2061,0.0019923048,0.012028708,10.797506
2062,0.0023969046,0.00041226935,13.966371
2063,0.002682068,0.0044723093,15.945753
2064,0.00206557,0.0012467406,11.662911
2065,0.0019056236,0.006003008,10.350165
2066,0.0017085474,0.003462637,8.550408
2067,0.001803043,0.0,9.555161
2068,0.0017701904,0.00042198924,9.284351
2069,0.0019275966,0.0,10.023012
2070,0.002258968,0.0005974471,12.75829
2071,0.0025663632,0.0005469068,14.99771
2072,0.0017937684,0.0,9.033187
2073,0.0022126767,0.0,12.625609
2074,0.0025038295,0.0,14.786383
2075,0.002260182,0.0,13.117425
2076,0.0022253338,0.00035849464,12.938444
2077,0.0019355402,0.0050907205,10.666081
2078,0.0017810959,0.0002359206,9.350567
2079,0.00216468,0.0,12.68702
2080,0.0024470824,0.018479604,14.8458185
2081,0.0025576619,0.0051634605,15.68318
2082,0.0027147417,0.0036666547,16.79091
2083,0.0029228576,0.0034460898,18.117672
2084,0.0025537026,0.011797919,15.808366
2085,0.0024297202,0.00694586,15.077437
2086,0.0017431569,0.0019415597,9.549481
2087,0.0018044959,0.00051498174,10.181805
2088,0.0019871774,0.0,11.927887
2089,0.0019402587,0.0,11.608769
2090,0.0020200154,0.0,12.372326
2091,0.0020103068,0.0,12.3621435
2092,0.0021146112,0.0,13.298453
2093,0.00177997,0.005268038,10.472071
2094,0.0016817241,0.001173603,9.606039
2095,0.0018173454,0.0,10.989785
2096,0.0016247162,0.00069666526,9.186398
2097,0.0017208281,0.0,10.227482
2098,0.0018457467,0.0,11.487172
2099,0.0015171326,0.0,13.459966
2100,0.0015500641,0.0,13.905038
2101,0.0015622736,0.0,14.084543
2102,0.0014830482,0.0,13.224254
2103,0.0015537622,0.0,14.155783
2104,0.0014940745,0.0,13.616575
2105,0.0013835239,0.0,12.369751
2106,0.0012109021,0.0,10.231539
2107,0.0012254694,0.0,10.471757
2108,0.0013133056,0.0,11.742255
2109,0.001279868,0.0,11.401045
2110,0.0012526067,0.0,11.099163
2111,0.00125831,0.0,11.282447
2112,0.0012882383,0.0,11.7794
2113,0.0013033716,0.0,12.062357
2114,0.0012585747,0.0,11.548011
2115,0.0011947568,0.0,10.726109
2116,0.001246044,0.0010672293,11.563682
2117,0.000965571,0.014578883,7.346929
2118,0.00095385965,0.02267807,7.2255983
2119,0.0010281712,0.007956354,8.564146
2120,0.0011600264,0.020580065,10.6714735
2121,0.00078176515,0.0042541525,4.1468477
2122,0.00081999454,0.0,5.013792
2123,0.00085248763,0.009270813,5.745747
2124,0.00070912496,0.0021011033,2.763697
2125,0.00065360777,0.0,1.5342972
2126,0.0008281465,0.00012121201,5.451554
2127,0.0008616842,0.0024018085,6.241824
2128,0.0007863473,0.0,4.7752047
2129,0.0008738866,0.0007464629,6.6529207
2130,0.0008399526,0.015489693,8.394579
2131,0.00061308785,0.0065757954,3.1545143
2132,0.0004884671,0.0,-0.23414946
2133,0.00055896747,0.0,1.919651
2134,0.0006070523,0.0016224284,3.2850156
2135,0.00065533904,0.00053741777,4.5843096
2136,0.00062909996,0.0,3.9352357
2137,0.00075133634,0.0010086076,7.078619
2138,0.00065237936,0.0,4.7204943
2139,0.00070203707,0.0,6.087285
2140,0.0007342587,0.0,6.913486
2141,0.00069926545,0.0,6.1523438
2142,0.0006974501,0.0,6.184238
2143,0.0007276543,0.00089238153,6.9378815
2144,0.00081553997,0.00029642868,8.933563
2145,0.0007879705,0.0,8.447393
2146,0.00075191574,0.0015660091,7.6822934
2147,0.0006466853,0.0,5.2041497
2148,0.0007248642,0.00013742369,7.233009
2149,0.0006688166,0.0044032345,5.946579
2150,0.000605415,0.0019849176,4.3162084
2151,0.0006543886,0.014281496,5.7048826
2152,0.00054162473,0.005208344,2.6468427
2153,0.00053669285,0.0,2.5949183
2154,0.00059433666,0.0,4.274103
2155,0.0006382279,0.0023489608,5.5106573
2156,0.00045369493,0.0,0.04301603
2157,0.00040563976,0.0,-1.6298556
2158,0.00041055778,0.0,-1.4299654
2159,0.0004457426,0.0,-0.16822672
2160,0.00055229187,0.0,1.2334518
2161,0.0005466089,0.0,1.2009928
2162,0.0005839864,0.0,2.2577157
2163,0.00062488177,0.0,3.4216478
2164,0.00063046685,0.0,3.6702592
2165,0.00071292307,0.00055997004,5.7261095
2166,0.0006467819,0.0,4.098019
2167,0.0006507433,4.8235597e-05,4.233921
2168,0.0006702028,0.0015894299,4.7240744
2169,0.00061779754,0.0,3.3347409
2170,0.0005214285,0.0,0.74288523
2171,0.0004973213,0.0,0.010012662
2172,0.00060805253,0.0003701285,3.2538424
2173,0.0005486882,0.0020883377,1.5308856
2174,0.00058683346,0.0063126395,2.7337394
2175,0.00052663725,0.0063261334,1.0480106
2176,0.0005132514,0.0051395423,0.6782397
2177,0.000669442,0.02910295,4.9553814
2178,0.0004868551,0.009312075,-0.10165584
2179,0.0004320079,0.0063313292,-1.9524765
2180,0.00037698328,0.0044014575,-4.163026
2181,0.00032024554,0.0032889445,-6.8495154
2182,0.00030293813,0.0011965351,-7.836009
2183,0.00025682987,0.0,-10.721582
2184,0.00028570136,0.004051198,-8.8086605
2185,0.0004792895,0.0056329835,-0.43214715
2186,0.00046857452,0.007124153,-0.74593
2187,0.00054446136,0.005595498,1.6190884
2188,0.00064220646,0.0013432212,4.142305
2189,0.00061530404,0.0026498227,3.502321
2190,0.0006533409,0.0072411704,4.4779725
2191,0.0009888833,0.020231597,7.5975413
2192,0.0007853642,0.012386723,3.5789983
2193,0.0005515844,0.00041726313,-1.9263809
2194,0.0005394573,0.001675797,-1.8196831
2195,0.00070446514,0.010241417,2.2265415
2196,0.0006315422,0.008696897,0.31403062
2197,0.00042062334,0.00087088975,-6.4336085
2198,0.00033718985,0.0,-10.026491
2199,0.00042500178,0.0,-6.0524426
2200,0.00044968879,0.000896697,-5.8051233
2201,0.0002603971,2.930704e-05,-15.89506
2202,0.0002329403,0.0,-18.174652
2203,0.00033862484,0.0006898709,-11.058817
2204,0.0005156091,0.008751285,-4.079598
2205,0.0004936239,0.004491718,-5.497783
2206,0.0004488555,0.0,-6.5277457
2207,0.00045548662,0.0,-6.047236
2208,0.00043063733,0.0,-7.0691156
2209,0.0004501545,0.0,-6.313024
2210,0.00042641268,0.0,-7.668912
2211,0.000369675,0.0,-9.771915
2212,0.0004477352,0.0,-6.1417794
2213,0.0006177926,0.00062183983,-0.7685676
2214,0.0007122597,0.0,1.3979787
2215,0.0005883057,0.0,-1.5127866
2216,0.00059693155,0.0,-1.3455421
2217,0.00060328806,0.0019425222,-1.5804912
2218,0.00070020737,0.0004816852,0.05646453
2219,0.0004476813,0.0,-7.012723
2220,0.00036767652,0.0,-10.288243
2221,0.0004003668,0.0,-8.730752
2222,0.00030615585,0.0,-8.76449
2223,0.00032923947,0.0,-7.6242695
2224,0.00047607298,0.0,-1.9881177
2225,0.00047206582,0.0,-2.1326184
2226,0.0005261873,0.0,-0.5600655
2227,0.00059118355,0.0040059793,1.1861727
2228,0.0006234496,0.002644516,1.8747292
2229,0.00071740523,0.0019944257,4.059327
2230,0.00074381835,0.0,4.560541
2231,0.0006801445,0.0037539008,3.051631
2232,0.0007028551,0.0016589427,3.4444299
2233,0.0007104036,0.004669442,3.5507812
2234,0.00067914504,0.000100858,2.6590462
2235,0.0007203148,0.0055327867,3.618481
2236,0.0006303248,0.0102765355,1.459723
2237,0.00053876446,0.004541947,-0.9041699
2238,0.00048222678,0.006479754,-2.6334672
2239,0.0004581732,0.0021355613,-3.457539
2240,0.0004724789,0.0055369716,-3.0393534
2241,0.0005257599,0.006166592,-1.5183278
2242,0.0005031396,8.0250786e-05,-2.2914815
2243,0.0005342009,0.00080924574,-1.404144
2244,0.00041702687,0.0,-5.2378592
2245,0.00042124838,0.0,-5.3969226
2246,0.000499492,0.0,-2.7662904
2247,0.00068627665,0.0046454226,2.0566657
2248,0.0007968843,0.0146732675,4.3611073
2249,0.000801716,0.009292426,4.359557
2250,0.0015125212,0.004769147,5.7389536
2251,0.0012840906,0.022769075,3.0519736
2252,0.00070236623,0.001451884,-6.0025744
2253,0.00083941966,0.00069354696,-3.4584541
2254,0.0007445659,0.0,-5.316066
2255,0.00070140825,0.0,-6.3479915
2256,0.00070552726,0.0,-6.307151
2257,0.00088281743,0.0,-2.9985461
2258,0.00087813503,0.0,-3.1214252
2259,0.0009066013,0.0,-2.6773965
2260,0.0009663273,0.0,-1.8010396
2261,0.00097398565,0.0,-1.7365996
2262,0.0010644994,0.0,-0.5080626
2263,0.00097280176,0.0,-1.854841
2264,0.0010354456,0.0022412045,-1.0753704
2265,0.00094028463,0.0030529583,-2.53537
2266,0.0010801558,0.00060106243,-0.6316013
2267,0.0013015647,0.00840112,2.1481078
2268,0.0011632891,0.0069308397,0.44493687
2269,0.00094111223,0.0015888403,-2.6820505
2270,0.0012385487,0.0020694046,1.1991777
2271,0.0012190286,0.0003481452,0.93356794
2272,0.0014741172,0.0012904817,3.695615
2273,0.00171975,0.0012938565,6.101357
2274,0.0020206748,0.0067116576,8.654509
2275,0.001783641,0.0012864943,6.580582
2276,0.0019942995,0.0098773725,8.291134
2277,0.0015430828,0.010355881,4.0922413
2278,0.0012969907,0.004580197,1.4149358
2279,0.001235551,3.6240977e-05,0.5977713
2280,0.0012427818,0.0,0.6404454
2281,0.001236257,0.0,0.3984337
2282,0.0014933257,0.0,3.2482965
2283,0.0018635145,0.0068871137,6.583305
2284,0.001772886,0.00940954,5.8270593
2285,0.0018576751,0.002501079,6.5051107
2286,0.0019061211,0.0,6.9139056
2287,0.0021045445,0.0071116006,8.368523
2288,0.0019435337,0.005179055,7.0330734
2289,0.0019344053,0.016840514,6.9290295
2290,0.0016245228,0.0057214843,4.05118
2291,0.0016333794,0.004234398,4.0951815
2292,0.0015887952,0.0072348122,3.5669236
2293,0.0016335915,0.0,3.9259312
2294,0.0016503676,0.0,4.025011
2295,0.0018175723,0.0,5.514501
