,et,p,t
895,0.0021041913,0.0035364479,8.343728
896,0.0020606306,0.00013222334,7.993753
897,0.0020346448,0.0035363114,7.7861433
898,0.0021507274,0.0020709382,8.578493
899,0.0025473284,0.0005111739,11.44824
900,0.003006672,0.0003974381,14.190467
901,0.0030976825,0.00811694,14.645329
902,0.003158354,0.005007073,14.9633465
903,0.0031728882,0.007476525,15.091638
904,0.0033318957,0.006832126,15.962071
905,0.003197894,0.007893649,15.218429
906,0.0033440974,0.005374053,16.03045
907,0.0030409792,0.014085605,14.422659
908,0.0025464438,0.0021766475,11.513322
909,0.0028629957,0.00024910766,13.490973
910,0.0028907747,0.008530769,13.630566
911,0.0026590799,0.006863612,11.173609
912,0.0030737626,0.0,13.662403
913,0.0037755724,0.0,17.191994
914,0.0039076447,0.004611729,17.664888
915,0.0036166762,0.005850367,16.421106
916,0.0035111513,0.008486964,15.896736
917,0.0033537738,0.00838124,15.1419115
918,0.0038312634,0.0010697175,17.4432
919,0.0038778416,0.0011159449,17.70155
920,0.0043235086,0.0,19.604162
921,0.0043997066,0.0,19.968939
922,0.0042886785,0.0,19.55427
923,0.0037471298,0.0007529577,17.24477
924,0.0034397813,0.0,15.864838
925,0.0037827073,0.0,17.495897
926,0.0044255713,0.0,20.214975
927,0.004981955,0.0,22.307123
928,0.0049312674,0.00012252798,22.203943
929,0.005133171,0.0026777363,22.9751
930,0.004277103,0.00052125327,19.857544
931,0.004053063,0.0,18.968626
932,0.0050629904,0.0,22.860258
933,0.004585267,0.0027462905,21.117435
934,0.0037924126,0.003537891,17.892338
935,0.0046269433,0.0,21.38193
936,0.0052139703,0.0,23.568113
937,0.0056567453,0.0,25.095398
938,0.0052211727,0.00024139609,23.728785
939,0.004016874,0.0001087466,19.15129
940,0.004511035,0.0,21.226534
941,0.005590602,0.0,25.025568
942,0.0031767963,0.020251917,17.163342
943,0.0025360952,0.028198246,13.298269
944,0.0021709325,0.0068912897,10.737105
945,0.0022551932,0.0017155908,11.432406
946,0.0022959555,0.003457173,11.783002
947,0.0022300957,0.0019520588,11.362587
948,0.0024411075,0.00019633425,12.926495
949,0.0029585257,0.0,16.234177
950,0.003243363,0.001683214,17.88368
951,0.0031459152,0.010320054,17.29393
952,0.0030831299,0.00022609005,17.101656
953,0.002922728,0.0,16.283707
954,0.0024212468,0.0003496318,13.177948
955,0.0025569762,0.0,14.161147
956,0.0033854756,0.0,18.995195
957,0.0034462765,0.009636879,19.32309
958,0.0027227306,0.01849081,15.279121
959,0.0029507882,0.0011096111,16.737858
960,0.0033412382,0.0027596862,18.942743
961,0.0029771407,0.0042885146,17.084806
962,0.0029186525,0.008207428,16.829172
963,0.002772862,0.006565437,16.02385
964,0.0028177376,0.009238227,16.356249
965,0.0029977397,0.0032805742,17.358261
966,0.0029248786,0.00048470727,17.057096
967,0.0030600457,0.0,17.897352
968,0.003185223,7.88203e-05,18.703623
969,0.003134707,0.0006448901,18.51861
970,0.0028005822,0.0040347814,16.702621
971,0.0028384526,0.0,16.94983
972,0.0028821458,0.0007655867,17.21687
973,0.0026555404,0.018433392,16.727238
974,0.002358943,0.001725647,14.795382
975,0.0018871248,0.0036848132,11.093407
976,0.0019470216,0.0003820977,11.681816
977,0.0023064658,0.0,14.6489725
978,0.002137186,0.0034520465,13.417199
979,0.0017587523,0.0,10.211429
980,0.0024027315,0.00030983935,15.518827
981,0.0024518806,0.007324513,15.938068
982,0.0021614688,0.04883315,13.879796
983,0.001675278,0.0076321857,9.676221
984,0.0014295374,0.009574316,7.083586
985,0.0016628965,0.003941956,9.676287
986,0.0021386282,0.0,13.960137
987,0.0022654112,0.015343887,15.016438
988,0.0016502048,0.023758056,9.769295
989,0.0014629486,0.009602296,7.8072042
990,0.0017120644,0.0,10.530384
991,0.002222569,0.0,15.038055
992,0.0017229591,0.0005947673,10.829892
993,0.002285635,0.0,15.665943
994,0.0018209723,0.0,11.915849
995,0.0021134715,0.0,14.509557
996,0.0022955204,0.0,15.984229
997,0.0018618276,0.0,12.510965
998,0.0017103072,0.0,11.1590805
999,0.0018887598,0.0,12.91673
1000,0.0019880037,0.0,13.869809
1001,0.00206584,0.0,14.568234
1002,0.001960051,0.0,13.757862
1003,0.0015727383,0.0,12.088934
1004,0.0015779758,0.0,12.25956
1005,0.001756463,0.0,14.166496
1006,0.0018157185,0.0,14.829026
1007,0.0017430565,0.0023980504,14.202155
1008,0.0014434342,0.000754622,11.064898
1009,0.0013824215,0.0,10.393268
1010,0.0013668198,0.0025439684,10.330559
1011,0.0011866752,0.006266099,8.05213
1012,0.001417549,0.0,11.074513
1013,0.0011130838,0.004486224,7.1273484
1014,0.0010553309,0.0,6.317929
1015,0.0013284184,0.00018355846,10.262413
1016,0.00131244,0.00275102,10.147703
1017,0.0012774857,0.0019248638,9.775893
1018,0.0011039329,0.021048214,7.3888984
1019,0.000931862,0.0016976038,4.6623645
1020,0.0010556828,0.0,6.820685
1021,0.0011924925,0.0,8.925301
1022,0.0011086079,0.0,7.780608
1023,0.0008819911,0.0,3.9994502
1024,0.0007781292,0.0,2.0032926
1025,0.0008585821,0.0,3.7331812
1026,0.00087248365,0.0,4.0846634
1027,0.00085583,0.0,3.8364077
1028,0.0009510817,0.0,5.664397
1029,0.0010384783,0.0,7.223804
1030,0.0009682345,0.006235452,6.146515
1031,0.00086934795,0.008361238,4.4120946
1032,0.0009132572,0.0011793175,5.3205547
1033,0.0008177644,0.0007492795,3.578642
1034,0.0005913493,0.0,3.919216
1035,0.0006429126,0.0,5.2368965
1036,0.0007171245,0.0,7.2378693
1037,0.0007277231,0.00013463711,7.588192
1038,0.0006944983,0.0,6.8607845
1039,0.0006454532,0.0,5.6612787
1040,0.0006206475,0.0,5.1238704
1041,0.00062908744,0.0,5.428682
1042,0.00063619035,0.0,5.665869
1043,0.00062346103,0.0,5.3983827
1044,0.0005857618,0.0,4.3975425
1045,0.0005313488,0.0,2.718001
1046,0.00044896675,0.0,0.2170292
1047,0.0003936157,0.0,-1.6881816
1048,0.0004156666,0.0,-0.7225445
1049,0.00042061656,0.0,-0.54886246
1050,0.0004085214,0.0,-0.9215929
1051,0.0004003868,0.0,-1.2319535
1052,0.00038645833,0.0,-1.666967
1053,0.0004178193,0.0,-0.49948826
1054,0.00037241765,0.0,-2.049012
1055,0.0003463933,0.0,-3.1921508
1056,0.00039180784,0.0,-1.3118035
1057,0.0004692133,0.00010171524,1.7082385
1058,0.0005420244,0.012903216,4.2905574
1059,0.0006196121,0.04202976,6.700237
1060,0.00054487586,0.028574975,4.4369936
1061,0.0004955037,0.012311469,2.8052168
1062,0.00042603482,0.0017767162,0.5399308
1063,0.00032819164,0.0018708812,-3.4180176
1064,0.00030379716,0.0,-5.840431
1065,0.0002602836,0.0,-8.573741
1066,0.00031181218,0.0,-5.607786
1067,0.00036384538,0.0,-3.0415294
1068,0.00038264212,0.0,-2.1456587
1069,0.00044544824,0.0009901322,0.22569843
1070,0.00037692214,0.0009060426,-2.1558533
1071,0.00035491292,0.0,-3.1082504
1072,0.0004805648,0.0016616468,1.6724598
1073,0.00044758676,0.0055828653,0.47267398
1074,0.00031391878,0.0,-5.0833993
1075,0.00035801315,0.0006027851,-3.0389931
1076,0.00028572022,0.0,-6.5360117
1077,0.00026593468,0.0,-7.783095
1078,0.00035317964,0.0008326018,-3.2035313
1079,0.000453165,0.005083232,0.6352411
1080,0.00045438492,0.0014936235,0.4791967
1081,0.0004812337,0.007559892,1.5058819
1082,0.0005111212,0.005008669,2.4255693
1083,0.00046719852,0.006202117,1.3305601
1084,0.0005419181,0.022149293,3.5404186
1085,0.00047428077,0.0014718152,1.7236986
1086,0.00064362097,0.016029965,6.604606
1087,0.00063081784,0.0,6.0093193
1088,0.0006095169,0.0005348004,5.6674066
1089,0.0005565854,0.010458118,4.0756145
1090,0.00047708568,0.0,1.5827348
1091,0.00048309064,0.0,1.6770118
1092,0.00048044766,0.0,1.5907787
1093,0.0005328467,0.0,3.3898497
1094,0.0004402099,0.0,0.25166726
1095,0.0005290501,0.0,0.872596
1096,0.0005729585,0.0,1.9862579
1097,0.00054982206,0.0069375564,1.4633023
1098,0.00041580442,0.0032761036,-2.8837032
1099,0.000362854,0.00018421552,-5.135605
1100,0.0004671052,0.0011785738,-1.3083667
1101,0.0005080062,0.0072649717,0.08213935
1102,0.00043769932,0.0011254499,-2.2477074
1103,0.0004155905,0.0013686856,-3.0620446
1104,0.0003473123,0.0,-6.014736
1105,0.00037402357,0.0010964625,-5.004397
1106,0.0004542803,0.006833791,-1.7794231
1107,0.00056691765,0.00508212,1.5162487
1108,0.00068820355,0.015806334,4.5879316
1109,0.0005188705,0.007185419,0.19388026
1110,0.0005631006,0.002934338,1.335302
1111,0.0005835966,0.01108606,1.8872267
1112,0.0003728618,0.00010242804,-5.162115
1113,0.0004700741,0.008554068,-1.5186602
1114,0.0004422494,2.9752291e-05,-2.453727
1115,0.00049238873,0.004276965,-0.90517664
1116,0.0005664196,0.009194349,1.1469314
1117,0.0005482862,0.015934085,0.6314477
1118,0.00047193968,0.00963031,-1.6919855
1119,0.00037948153,0.00032414627,-5.1645627
