"datetime","et","p","t","et_1","p_1","t_1","et_2","p_2","t_2","et_3","p_3","t_3","et_4","p_4","t_4","et_5","p_5","t_5","et_6","p_6","t_6","et_7","p_7","t_7","et_8","p_8","t_8","et_9","p_9","t_9","et_10","p_10","t_10"
1981-02-19,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743
1981-02-20,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275
1981-02-21,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869
1981-02-22,0.00048361486,0,-3.445187,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911
1981-02-23,0.0005247277,0.00016193898,-2.3002381,0.00048361486,0,-3.445187,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346
1981-02-24,0.0005877446,7.8779136e-05,-0.65504754,0.0005247277,0.00016193898,-2.3002381,0.00048361486,0,-3.445187,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693
1981-02-25,0.00063571136,0,0.44466066,0.0005877446,7.8779136e-05,-0.65504754,0.0005247277,0.00016193898,-2.3002381,0.00048361486,0,-3.445187,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258
1981-02-26,0.0005694426,0,-1.446013,0.00063571136,0,0.44466066,0.0005877446,7.8779136e-05,-0.65504754,0.0005247277,0.00016193898,-2.3002381,0.00048361486,0,-3.445187,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864
1981-02-27,0.0006339413,0.00089450617,0.1397305,0.0005694426,0,-1.446013,0.00063571136,0,0.44466066,0.0005877446,7.8779136e-05,-0.65504754,0.0005247277,0.00016193898,-2.3002381,0.00048361486,0,-3.445187,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695
1981-02-28,0.000706155,0.0043419655,1.8668553,0.0006339413,0.00089450617,0.1397305,0.0005694426,0,-1.446013,0.00063571136,0,0.44466066,0.0005877446,7.8779136e-05,-0.65504754,0.0005247277,0.00016193898,-2.3002381,0.00048361486,0,-3.445187,0.00048061385,1.5970809e-05,-3.4239278,0.00048783113,9.8298115e-06,-3.0889776,0.00046154376,2.3569624e-05,-3.869016,0.0004928504,0.0009769447,-2.7815604
