,baseflow,channelStorage,directRunoff,domesticWaterWithdrawal,gwRecharge,industryWaterWithdrawal,interflowTotal,irrigationWaterWithdrawal,livestockWaterWithdrawal,nonIrrWaterConsumption,snowCoverSWE,snowFreeWater,storGroundwater,storLowTotal,storUppTotal,surfaceWaterStorage,totalEvaporation,totLandSurfaceActuaET
61,0.0012718468,23762378.0,0.0018182999,3.3663448e-05,0.0006216529,7.211714e-05,0.00033681424,0.0,1.3002737e-07,8.0568505e-05,0.09635737,0.0006432207,0.21715872,0.19579802,0.06519434,0.011291541,0.00043164645,0.0004316236
62,0.0012641775,23646874.0,6.9092303e-06,3.3663448e-05,0.000680724,7.211714e-05,0.00046324337,0.0,1.3002737e-07,8.0568505e-05,0.09752097,0.0005912643,0.2165374,0.19748122,0.063849196,0.011236455,0.00038890622,0.0003888863
63,0.0012594145,23464520.0,0.0,3.3663448e-05,0.0009255157,7.211714e-05,0.0004130915,0.0,1.3002737e-07,8.0568505e-05,0.09755053,0.0005416014,0.21616562,0.19891807,0.060697373,0.011150164,0.0003964847,0.0003964641
64,0.0012566854,23250844.0,0.00024383931,3.3663448e-05,0.0010969508,7.211714e-05,0.0001481872,0.0,1.3002737e-07,8.0568505e-05,0.09578203,0.00047444357,0.21596795,0.19952404,0.06066008,0.01104904,0.0004901125,0.0004900881
65,0.0012542469,25199350.0,0.00056284276,3.3663448e-05,0.001142044,7.211714e-05,0.0008538198,0.0,1.3002737e-07,8.0568505e-05,0.09310992,0.0005147726,0.21581781,0.19989611,0.059812415,0.011981285,0.0005487183,0.0005486915
66,0.0012522473,26742428.0,0.0005927759,3.3663448e-05,0.0011764832,7.211714e-05,0.0006330911,0.0,1.3002737e-07,8.0568505e-05,0.09405208,0.00036031616,0.21570408,0.20094362,0.060470946,0.01272312,0.00056236685,0.00056234055
67,0.0012523254,27174250.0,0.0,3.3663448e-05,0.001282368,7.211714e-05,0.0006940949,0.0,1.3002737e-07,8.0568505e-05,0.0924601,0.0019287862,0.21569616,0.20109794,0.058530074,0.012930389,0.0006214983,0.00062146864
68,0.001252247,27030242.0,7.1699375e-05,3.3663448e-05,0.0013036485,7.211714e-05,0.00034486665,0.0,1.3002737e-07,8.0568505e-05,0.08768497,0.005968239,0.21570957,0.20123471,0.05745055,0.012858629,0.00067929714,0.00067926594
69,0.0012519994,40526820.0,0.0017905226,3.3663448e-05,0.001311604,7.211714e-05,0.0051136967,0.0,1.3002737e-07,8.0568505e-05,0.080712736,0.008042111,0.21573119,0.20126589,0.06486222,0.019225696,0.0007649901,0.00076495676
70,0.0012517666,64389300.0,0.0047171675,3.3663448e-05,0.0013059288,7.211714e-05,0.0072898925,0.0,1.3002737e-07,8.0568505e-05,0.07877221,0.007853099,0.21574736,0.204833,0.076079294,0.030554807,0.0006497504,0.0006497227
71,0.001253528,64581544.0,0.00016466343,3.3663448e-05,0.0014489203,7.211714e-05,0.0006198692,0.0,1.3002739e-07,8.0568505e-05,0.07957504,0.007439994,0.21590474,0.20789352,0.073994406,0.030658258,0.00056963426,0.0005696101
72,0.0012614592,63526212.0,0.0,3.3663448e-05,0.0018823355,7.211714e-05,0.00033224074,0.0,1.3002737e-07,8.0568505e-05,0.07994705,0.007047778,0.2165205,0.20960669,0.06990093,0.030164948,0.0005470286,0.0005470048
73,0.0012698747,63506640.0,3.0632877e-05,3.3663448e-05,0.002019314,7.211714e-05,0.0011152638,0.0,1.3002737e-07,8.0568505e-05,0.081581846,0.0066766096,0.21723193,0.21054672,0.06823204,0.030165942,0.0005589913,0.0005589696
74,0.0012779878,61806348.0,0.0001389993,3.3663448e-05,0.0020477418,7.211714e-05,0.00015699024,0.0,1.3002739e-07,8.0568505e-05,0.08228058,0.0063248114,0.21796367,0.21166746,0.06798101,0.029359983,0.00052644947,0.0005264296
